Pasal-Ayat,Isi
1744,"Barangsiapa menerima suatu barang yang dipinjam wajib memelihara barang itu sebagai seorang kepala keluarga yang baik, Ia tidak boleh menggunakan barang itu selain untuk maksud pemakaian yang sesuai dengan sifatnya, atau untuk kepentingan yang telah ditentukan dalam perjanjian. Bila menyimpang dan larangan ini, peminjam dapat dihukum mengganti biaya, kerugian dan bunga, kalau ada alasan untuk itu. Jika peminjam memakai barang itu untuk suatu tujuan lain atau lebih lama dan yang semestinya, maka wajiblah ia bertanggung jawab atas musnahnya barang itu sekalipun musnahnya barang itu disebabkan oleh suatu peristiwa yang tidak disengaja."
1745,"Jika barang pinjaman itu musnah karena suatu peristiwa yang tidak disengaja, sedang hal itu dapat dihindarkan oleh peminjam dengan jalan memakai barang kepunyaan sendiri atau jika peminjam tidak mempedulikan barang pinjaman sewaktu terjadinya peristiwa termaksud, sedangkan barang kepunyaannya sendiri diselamatkannya, maka peminjam wajib bertanggung jawab atas musnahnya barang itu."
1746,"Jika barang itu telah ditaksir harganya pada waktu dipinjamkan maka musnahnya barang itu meskipun ha! mi terjadi karena peristiwa yang tak disengaja adalah tanggungan peminjam, kecuali kalau telah dijanjikan sebaliknya."
1747,"Jika barang itu menjadi berkurang harganya semata-mata karena pemakaian yang sesuai dengan maksud peminjaman barang itu, dan bukan karena kesalahan peminjam maka ia tidak bertanggung jawab atas berkurangnya harga itu."
1748,"Jika pemakai telah mengeluarkan biaya untuk dapat memakai barang yang dipinjamnya itu, maka ia tidak dapat menuntut biaya tersebut diganti."
1749,"Jika beberapa orang bersama-sama meminjam satu barang, maka mereka masing-masing wajib bertanggung jawab atas keseluruhannya kepada pemberi pinjaman."
1750,"Pemberi pinjaman tidak dapat meminta kembali barang yang dipinjamkannya kecuali bila sudah lewat waktu yang ditentukan, atau dalam ha! tidak ada ketentuan tentang waktu peminjaman itu, bila barang yang dipinjamkan itu telah atau dianggap telah selesai digunakan untuk tujuan yang dimaksudkan."
1751,"Akan tetapi bila dalam jangka waktu itu atau sebelum berakhirnya keperluan untuk memakai barang itu, pemberi pinjaman sangat membutuhkan barangnya dengan alasan yang mendesak dan tidak terduga, maka dengan memperhatikan keadaan, Pengadilan dapat memaksa penunjang untuk mengembalikan barang pinjaman itu kepada pemberi pinjaman."
1752,"Jika dalam jangka waktu pemakaian barang pinjaman itu pemakai terpaksa mengeluarkan biaya yang sangat perlu guna menyelamatkan barang pinjaman itu, dan begitu mendesak sehingga oleh pemakai tidak sempat diberitahukan terlebih dahulu kepada pemberi pinjaman, maka pemberi pinjaman ini wajib mengganti biaya itu."
1753,"Jika barang yang dipinjamkan itu mempunyai cacat-cacat sedemikian rupa sehingga pemakai orang itu bisa mendapat rugi, sedang pemberi pinjaman harus bertanggung jawab atas semua akibat pemakaian barang."
1754,"Pinjam pakai habis adalah suatu perjanjian, yang menentukan pihak pertama menyerahkan sejumlah barang yang dapat habis terpakai kepada pihak kedua dengan syarat bahwa pihak kedua itu akan mengembalikan barang sejenis kepada pihak pertama dalam jumlah dan keadaan yang sama."
1755,"Berdasarkan perjanjian tersebut, orang yang menerima pinjaman menjadi pemilik mutlak barang pinjaman itu, dan bila barang ini musnah, dengan cara bagaimanapun maka kerugian itu menjadi tanggungan peminjam."
1756,"Utang yang timbul karena peminjaman uang, hanya terdiri dan sejumlah uang yang digariskan dalam perjanjian. Jika sebelum utang dilunasi nilai mata uang naik atau turun, atau terjadi perubahan dalam peredaran uang yang lalu, maka pengembalian uang yang dipinjam itu harus dilakukan dengan uang yang laku pada waktu pelunasannya sebanyak uang yang telah dipinjam, dihitung menurut nilai resmi pada waktu pelunasan itu."
1757,"Ketentuan pasal di atas tidak berlaku jika kedua belah pihak menyepakati dengan tegas bahwa uang pinjaman harus dikembalikan dengan uang logam dan jenis dalam jumlah yang sama seperti semula. Dalam hal demikian pihak yang menerima pinjaman harus mengembalikan uang logam dan jenis dan dalam jumlah yang sama,tidak lebih dan tidak kurang. Jika uang logam sejenis sudah tidak cukup lagi dalam peredaran, maka kekurangannya harus diganti dengan uang dan logam yang sama dan sedapat mungkin mendekati kadar logam uang pinjaman itu, sehingga semuanya mengandung Iogam ash yang beratnya sama dengan yang terdapat dalam uang logam pinjaman semula."
1758,"Jika yang dipinjamkan itu berupa barang-barang emas atau perak, atau barang-barang lain, maka peminjam harus mengembalikan logam yang sama beratnya dan mutunya dengan yang ía terima dahulu itu, tanpa kewajiban memberikan lebih walaupun harga logam itu sudah naik atau turun."
1759,Pemberi pinjaman tidak dapat meminta kembali barang yang dipinjamkan sebelum lewat waktu yang telah ditentukan di dalam perjanjian.
1760,"Jika jangka waktu peminjaman tidak ditentukan maka bila pemberi pinjaman menuntut pengembalian barang pinjaman itu, Pengadilan boleh memberikan sekadar kelonggaran kepada peminjam sesudah mempertimbangkan keadaan."
1761,"Jika telah dijanjikan bahwa peminjam barang atau uang akan mengembalikannya bila ía mampu untuk itu, maka kalau pemberi pinjaman menuntut pengembalian barang pinjaman atau barang pinjaman itu, Pengadilan boleh menentukan waktu pengembalian sesudah mempertimbangkan keadaan."
1762,Ketentuan Pasal 1753 berlaku juga dalam perjanjian pinjam pakai habis.
1763,Barangsiapa meminjam suatu barang wajib mengembalikannya dalam jumlah dan keadaan yang sama dan pada waktu yang diperjanjikan.
1764,Jika ia tidak mungkin memenuhi kewajiban itu maka ia wajib membayar harga barang yang dipinjamnya dengan memperhatikan waktu dan tempat pengembalian barang itu menurut perjanjian. Jika waktu dan tempat tidak diperjanjikan maka pengembalian harus dilakukan menurut nilai barang pinjaman tersebut pada waktu dan tempat peminjaman.
1765,"Untuk peminjaman uang atau barang yang habis dalam pemakaian, diperbolehkan membuat syarat bahwa atas pinjaman itu akan dibayar bunga."
1766,"Barangsiapa sudah menerima suatu pinjaman dan telah membayar bunga yang tidak diperjanjikan dahulu, tidak dapat meminta kembali bunga itu dan juga tidak dapat mengurangkannya dan pinjaman pokok, kecuali jika bunga yang telah dibayar itu melampaui jumlah bunga yang ditetapkan dalam undang-undang, dalam hal ini uang kelebihan itu dapat diminta kembali atau dikurangkan dan pinjaman pokok. Pembayaran bunga yang tidak diperjanjikan tidak mewajibkan debitur untuk membayar bunga terus, tetapi bunga yang diperjanjikan wajib dibayar sampai pada saat pengembalian atau penitipan (konsinyasi) uang pinjaman pokok semuanya walaupun pengembalian atau penitipan uang pinjaman itu dilakukan tatkala sudah lewat waktu pelunasan menurut perjanjian."
1767,"Ada bunga menurut penetapan undang-undang, ada pula yang ditetapkan dalam perjanjian. Bunga menurut undang-undang ialah bunga yang ditentukan oleh undang-undang. Bunga yang ditetapkan dalam perjanjian boleh melampaui bunga menurut undang-undang dalam segala hal yang tidak dilarang undang-undang. Besarnya bunga yang ditetapkan dalam perjanjian harus dinyatakan secara tertulis."
1768,"Jika pemberi pinjaman memperjanjikan bunga tanpa menentukan besarnya, maka penerima pinjaman wajib membayar bunga menurut undang-undang."
1769,"Bukti yang menyatakan pembayaran uang pinjaman pokok tanpa menyebutkan sesuatu tentang pembayaran bunga, memberi dugaan bahwa bunganya telah dilunasi dan peminjam dibebaskan dan kewajiban untuk membayarnya."
1770,Perjanjian bunga abadi ialah suatu persetujuan bahwa pihak yang memberikan pinjaman uang akan menerima pembayaran bunga atas sejumlah uang pokok yang tidak akan dimintanya kembali.
1771,"Bunga ini pada hakikatnya dapat diangsur. Hanya kedua belah pihak dapat mengadakan persetujuan bahwa pengangsuran itu boleh dilakukan sebelum lewat waktu tertentu, yang tidak boleh ditetapkan lebih lama dan sepuluh tahun, atau tidak boleh dilakukan sebelum diberitahukan kepada kreditur dengan suatu tenggang waktu yang sebelumnya telah ditetapkan oleh mereka, tetapi tidak boleh lebih lama dan satu tahun."
1772,"Seseorang yang berutang bunga abadi dapat dipaksa mengembalikan uang pokok: 1. jika ía tidak membayar apa pun dan bunga yang harus dibayarnya selama dua tahun berturut-turut, 2. jika ia Ialai memberikan jaminan yang dijanjikan kepada kreditur, 3. jika ia dinyatakan pailit atau dalam keadaan benar-benar tidak mampu untuk membayar."
1773,"Dalam kedua ha! pertama yang disebut dalam pasal yang lalu, debitur dapat membebaskan diri dan kewajiban mengembalikan uang pokok, jika dalam waktu dua puluh hari terhitung mulai ia diperingatkan dengan perantaraan Hakim, ía membayar angsuran-angsuran yang sudah harus dibayarnya atau memberikan jaminan yang dijanjikan."
1774,"Suatu persetujuan untung-untungan ialah suatu perbuatan yang hasilnya, yaitu mengenai untung ruginya, baik bagi semua pihak maupun bagi sementara pihak, tergantung pada suatu kejadian yang belum pasti. Demikian adalah: persetujuan pertanggungan, bunga cagak hidup, perjudian dan pertaruhan. Persetujuan yang pertama diatur dalam Kitab Undang-undang Hukum Dagang."
1775,Bunga cagak hidup dapat diadakan dengan suatu persetujuan atas beban atau dengan suatu akta hibah. Bunga cagak hidup dapat diadakan dengan suatu wasiat.
1776,"Bunga cagak hidup dapat diadakan atas diri orang yang memberikan pinjaman atau atas diri orang yang diberi manfaat dan bunga tersebut atau pula atas diri seorang pihak ketiga, meskipun orang ini tidak mendapat manfaat daripadanya."
1777,Bunga cagak hidup dapat diadakan atas diri satu orang atau lebih.
1778,"Bunga cagak hidup dapat diadakan untuk seorang pihak ketiga, meskipun uangnya diberikan oleh orang lain. Akan tetapi dalam hal tersebut bunga cagak hidup tidak tunduk pada tata cara penghibahan."
1779,Bunga cagak hidup yang diadakan atas diri seseorang yang meninggal pada hari persetujuan tidak mempunyai kekuatan hukum.
1780,Bunga cagak hidup dapat diadakan dengan perjanjian sampai sedemikian tinggi menurut kehendak kedua belah pihak.
1781,"Orang yang atas dirinya diadakan bunga cagak hidup dengan beban, dapat menuntut pembatalan persetujuan itu jika debitur tidak memberikan jaminan yang telah dijanjikan. Jika persetujuan dibatalkan maka debitur wajib membayar tunggakan bunga yang telah diperjanjikan, sampai pada hari dikembalikannya yang pokok."
1782,"Penunggakan pembayaran bunga cagak hidup tidak memberikan hak kepada penerima bunga untuk meminta kembali uang pokok atau barang yang boleh diberikannya untuk dapat menerima bunga itu, ia hanya berhak menuntut debitur membayar bunga yang wajib dibayarnya, menyita kekayaannya untuk melunasi utangnya dan meminta jaminan untuk bunga yang sudah dapat ditagih."
1783,Dihapus dengan S. 1906 - 348.
1784,"Debitur tidak dapat membebaskan diri dari pembayaran bunga cagak hidup dengan menawarkan pengembalian uang pokok dan dengan berjanji tidak akan menuntut pengembalian bunga yang telah dibayarnya Ia wajib terus-menerus membayar cagak hidup selama hidup orang atau orangorang yang atas diri mereka telah dijanjikan bunga cagak hidup itu, betapapun beratnya pembayaran bunga itu bagi dirinya."
1785,"Pemilik bunga cagak hidup hanya berhak atas bunga itu menurut jumlah hari seumur hidup orang yang atas dirinya telah diadakan bunga cagak hidup itu. Akan tetapi jika menurut persetujuan harus dibayar terlebih dahulu bunganya, maka hak atas angsuran yang sedianya sudah harus terbayar, baru diperoleh mulai hari pembayaran itu seharusnya dilakukan."
1786,"Mengadakan penjanjian bahwa suatu bunga cagak hidup takkan tunduk pada suatu penyitaan, tidak diperbolehkan kecuali bila bunga cagak hidup itu diadakan dengan cuma-cuma."
1787,Penerima bunga tidak dapat menagih bunga yang sudah harus dibayar selain dengan menyatakan bahwa orang yang atas dirinya telah diperjanjikan bunga cagak hidup itu masih hidup.
1788,Undang-undang tidak memberikan hak untuk menuntut secara hukum dalam hal suatu utang yang terjadi karena perjudian atau pertaruhan.
1789,"Akan tetapi dalam ketentuan tersebut di atas itu tidak termasuk permainan-permainan yang dapat dipergunakan untuk olah raga, seperti, anggar, lari cepat, dan sebagainya. Meskipun demikian, Hakim dapat menolak atau mengurangi tuntutan bila menurut pendapatnya uang taruhan lebih dari yang sepantasnya."
1790,Ketentuan-ketentuan dalam dua pasal yang lalu tidak boleh digunakan untuk menghindari utang dengan cara pembaruan utang.
1791,"Seorang yang secara sukarela membayar kekalahannya dengan uang, sekali-kali tak boleh menuntut kembali uangnya kecuali bila pihak yang menang itu telah melakukan kecurangan atau penipuan."
1792,Pemberian kuasa ialah suatu persetujuan yang berisikan pemberian kekuasaan kepada orang lain yang menerimanya untuk melaksanakan sesuatu atas nama orang yang memberikan kuasa.
1793,"Kuasa dapat diberikan dan diterima dengan suatu akta umum, dengan suatu surat di bawah tangan bahkan dengan sepucuk surat ataupun dengan lisan. Penerimaan suatu kuasa dapat pula terjadi secara diam-diam dan disimpulkan dari pelaksanaan kuasa itu oleh yang diberi kuasa."
1794,"Pemberian kuasa terjadi dengan cuma-cuma, kecuali jika diperjanjikan sebaliknya. Jika dalam hal yang terakhir upahnya tidak ditentukan dengan tegas, maka penerima kuasa tidak boleh meminta upah yang lebih daripada yang ditentukan dalam Pasal 411 untuk wali."
1795,"Pemberian kuasa dapat dilakukan secara khusus, yaitu hanya mengenai satu kepentingan tertentu atau lebih, atau secara umum, yaitu meliputi segala kepentingan pemberi kuasa."
1796,"Pemberian kuasa yang dirumuskan secara umum hanya meliputi tindakan-tindakan yang menyangkut pengurusan. Untuk memindahtangankan barang atau meletakkan hipotek di atasnya, untuk membuat suatu perdamaian, ataupun melakukan tindakan lain yang hanya dapat dilakukan oleh seorang pemilik, diperlukan suatu pemberian kuasa dengan kata-kata yang tegas."
1797,"Penerima kuasa tidak boleh melakukan apa pun yang melampaui kuasanya, kekuasaan yang diberikan untuk menyelesaikan suatu perkara secara damai, tidak mengandung hak untuk menggantungkan penyelesaian perkara pada keputusan wasit."
1798,"Orang-orang perempuan dan anak yang belum dewasa dapat ditunjuk kuasa tetapi pemberi kuasa tidaklah berwenang untuk mengajukan suatu tuntutan hukum terhadap anak yang belum dewasa, selain menurut ketentuan-ketentuan umum mengenai perikatan-perikatan yang dibuat oleh anak yang belum dewasa, dan terhadap orang-orang perempuan bersuami yang menerima kuasa tanpa bantuan suami pun ia tak berwenang untuk mengadakan tuntutan hukum selain menurut 
 ketentuan-ketentuan Bab V dan VII Buku Kesatu dari Kitab Undang-undang Hukum Perdata ini."
